condition,language_code,token_id,token,count,frequency_percent
classification,zho_Hans,3715,车,20,0.10000000
classification,zho_Hans,3730,品,3,0.01500000
classification,zho_Hans,3744,国家,8,0.04000000
classification,zho_Hans,3745,呢,6,0.03000000
classification,zho_Hans,3759,无,5,0.02500000
classification,zho_Hans,3779,定,43,0.21500000
classification,zho_Hans,3798,xa,6,0.03000000
classification,zho_Hans,3800,它,16,0.08000000
classification,zho_Hans,3846,长,8,0.04000000
classification,zho_Hans,3850,局,4,0.02000000
classification,zho_Hans,3856,可能,3,0.01500000
classification,zho_Hans,3878,头,21,0.10500000
classification,zho_Hans,3887,王,20,0.10000000
classification,zho_Hans,3891,西,7,0.03500000
classification,zho_Hans,3893,美国,14,0.07000000
classification,zho_Hans,3895,万,3,0.01500000
classification,zho_Hans,3898,跟,3,0.01500000
classification,zho_Hans,3908,利,28,0.14000000
classification,zho_Hans,3909,通,2,0.01000000
classification,zho_Hans,3924,明,21,0.10500000
classification,zho_Hans,3933,让,11,0.05500000
classification,zho_Hans,3942,林,14,0.07000000
classification,zho_Hans,3954,发,100,0.50000000
classification,zho_Hans,3985,合,1,0.00500000
classification,zho_Hans,3987,克,17,0.08500000
classification,zho_Hans,3990,已经,4,0.02000000
classification,zho_Hans,4011,吃,18,0.09000000
classification,zho_Hans,4035,各,1,0.00500000
classification,zho_Hans,4058,学,3,0.01500000
classification,zho_Hans,4114,中心,3,0.01500000
classification,zho_Hans,4121,四,36,0.18000000
classification,zho_Hans,4150,太,8,0.04000000
classification,zho_Hans,4169,近,1,0.00500000
classification,zho_Hans,4183,神,3,0.01500000
classification,zho_Hans,4185,开,20,0.10000000
classification,zho_Hans,4258,问题,5,0.02500000
classification,zho_Hans,4278,文化,1,0.00500000
classification,zho_Hans,4280,当,5,0.02500000
classification,zho_Hans,4290,使,2,0.01000000
classification,zho_Hans,4299,pad,1,0.00500000
classification,zho_Hans,4321,一些,38,0.19000000
classification,zho_Hans,4325,一個,1,0.00500000
classification,zho_Hans,4361,希望,2,0.01000000
classification,zho_Hans,4362,市场,1,0.00500000
classification,zho_Hans,4379,色,6,0.03000000
classification,zho_Hans,4388,大家,1,0.00500000
classification,zho_Hans,4418,研究,2,0.01000000
classification,zho_Hans,4441,公,1,0.00500000
classification,zho_Hans,4457,商,1,0.00500000
classification,zho_Hans,4465,次,4,0.02000000
classification,zho_Hans,4502,吧,7,0.03500000
classification,zho_Hans,4511,通过,2,0.01000000
classification,zho_Hans,4528,非常,2,0.01000000
classification,zho_Hans,4579,不是,1,0.00500000
classification,zho_Hans,4617,南,1,0.00500000
classification,zho_Hans,4624,卡,6,0.03000000
classification,zho_Hans,4635,第,1,0.00500000
classification,zho_Hans,4663,送,13,0.06500000
classification,zho_Hans,4671,意,2,0.01000000
classification,zho_Hans,4673,因为,2,0.01000000
classification,zho_Hans,4695,流,4,0.02000000
classification,zho_Hans,4696,目前,3,0.01500000
classification,zho_Hans,4723,数,3,0.01500000
classification,zho_Hans,4741,城,5,0.02500000
classification,zho_Hans,4742,体,1,0.00500000
classification,zho_Hans,4766,给,66,0.33000000
classification,zho_Hans,4771,快,4,0.02000000
classification,zho_Hans,4788,安全,2,0.01000000
classification,zho_Hans,4791,相,4,0.02000000
classification,zho_Hans,4814,低,7,0.03500000
classification,zho_Hans,4931,何,1,0.00500000
classification,zho_Hans,4941,该,16,0.08000000
classification,zho_Hans,4945,大学,2,0.01000000
classification,zho_Hans,4965,科,2,0.01000000
classification,zho_Hans,5032,器,5,0.02500000
classification,zho_Hans,5053,工,1,0.00500000
classification,zho_Hans,5070,信,2,0.01000000
classification,zho_Hans,5085,知,1,0.00500000
classification,zho_Hans,5100,尔,16,0.08000000
classification,zho_Hans,5133,率,1,0.00500000
classification,zho_Hans,5137,五,49,0.24500000
classification,zho_Hans,5143,片,1,0.00500000
classification,zho_Hans,5148,情,1,0.00500000
classification,zho_Hans,5169,还是,10,0.05000000
classification,zho_Hans,5196,版,1,0.00500000
classification,zho_Hans,5207,要求,1,0.00500000
classification,zho_Hans,5226,取,1,0.00500000
classification,zho_Hans,5230,超,2,0.01000000
classification,zho_Hans,5250,现在,57,0.28500000
classification,zho_Hans,5260,代,1,0.00500000
classification,zho_Hans,5291,省,2,0.01000000
classification,zho_Hans,5294,教,3,0.01500000
classification,zho_Hans,5312,机,33,0.16500000
classification,zho_Hans,5344,只,6,0.03000000
classification,zho_Hans,5364,真,1,0.00500000
classification,zho_Hans,5370,站,4,0.02000000
classification,zho_Hans,5382,的时候,7,0.03500000
classification,zho_Hans,5384,包括,1,0.00500000
classification,zho_Hans,5392,式,4,0.02000000
classification,zho_Hans,5411,经济,1,0.00500000
classification,zho_Hans,5412,信息,17,0.08500000
classification,zho_Hans,5473,米,1,0.00500000
classification,zho_Hans,5477,时间,39,0.19500000
classification,zho_Hans,5483,像,3,0.01500000
classification,zho_Hans,5505,火,5,0.02500000
classification,zho_Hans,5525,集,10,0.05000000
classification,zho_Hans,5559,国际,3,0.01500000
classification,zho_Hans,5610,其他,4,0.02000000
classification,zho_Hans,5652,看到,2,0.01000000
classification,zho_Hans,5702,包,6,0.03000000
classification,zho_Hans,5714,不同,1,0.00500000
classification,zho_Hans,5730,号,29,0.14500000
classification,zho_Hans,5733,如何,19,0.09500000
classification,zho_Hans,5796,方法,2,0.01000000
classification,zho_Hans,5814,dro,1,0.00500000
classification,zho_Hans,5838,接,11,0.05500000
classification,zho_Hans,5841,空,4,0.02000000
classification,zho_Hans,5853,放,8,0.04000000
classification,zho_Hans,5858,此,5,0.02500000
classification,zho_Hans,5873,表,16,0.08000000
classification,zho_Hans,5889,产品,1,0.00500000
classification,zho_Hans,5897,民,1,0.00500000
classification,zho_Hans,5929,北,1,0.00500000
classification,zho_Hans,5940,病,1,0.00500000
classification,zho_Hans,5958,马,9,0.04500000
classification,zho_Hans,5998,第一,1,0.00500000
classification,zho_Hans,6028,球,3,0.01500000
classification,zho_Hans,6042,食,21,0.10500000
classification,zho_Hans,6062,言,1,0.00500000
classification,zho_Hans,6082,保,1,0.00500000
classification,zho_Hans,6105,院,10,0.05000000
classification,zho_Hans,6111,住,1,0.00500000
classification,zho_Hans,6128,阿,10,0.05000000
classification,zho_Hans,6129,笑,19,0.09500000
classification,zho_Hans,6147,啊,41,0.20500000
classification,zho_Hans,6167,少,2,0.01000000
classification,zho_Hans,6193,半,9,0.04500000
classification,zho_Hans,6269,网,10,0.05000000
classification,zho_Hans,6271,周,86,0.43000000
classification,zho_Hans,6278,健康,2,0.01000000
classification,zho_Hans,6335,未,4,0.02000000
classification,zho_Hans,6342,首,12,0.06000000
classification,zho_Hans,6347,格,8,0.04000000
classification,zho_Hans,6374,的是,2,0.01000000
classification,zho_Hans,6375,木,3,0.01500000
classification,zho_Hans,6376,▁在,29,0.14500000
classification,zho_Hans,6442,两,15,0.07500000
classification,zho_Hans,6451,石,1,0.00500000
classification,zho_Hans,6477,客,48,0.24000000
classification,zho_Hans,6484,玩,18,0.09000000
classification,zho_Hans,6518,方式,1,0.00500000
classification,zho_Hans,6523,音,55,0.27500000
classification,zho_Hans,6545,主要,1,0.00500000
classification,zho_Hans,6570,目,3,0.01500000
classification,zho_Hans,6582,交,2,0.01000000
classification,zho_Hans,6607,制,2,0.01000000
classification,zho_Hans,6633,收,25,0.12500000
classification,zho_Hans,6656,落,2,0.01000000
classification,zho_Hans,6665,香港,1,0.00500000
classification,zho_Hans,6688,我的,198,0.99000000
classification,zho_Hans,6710,强,4,0.02000000
classification,zho_Hans,6711,什么,65,0.32500000
classification,zho_Hans,6728,深,3,0.01500000
classification,zho_Hans,6751,所有,20,0.10000000
classification,zho_Hans,6768,便,1,0.00500000
classification,zho_Hans,6778,场,1,0.00500000
classification,zho_Hans,6786,布,6,0.03000000
classification,zho_Hans,6806,项目,9,0.04500000
classification,zho_Hans,6808,社,1,0.00500000
classification,zho_Hans,6824,每,5,0.02500000
classification,zho_Hans,6830,孩子,1,0.00500000
classification,zho_Hans,6858,油,2,0.01000000
classification,zho_Hans,6881,完成,1,0.00500000
classification,zho_Hans,6899,房,1,0.00500000
classification,zho_Hans,6906,你的,3,0.01500000
classification,zho_Hans,6966,开始,39,0.19500000
classification,zho_Hans,6978,今年,1,0.00500000
classification,zho_Hans,6986,理,3,0.01500000
classification,zho_Hans,7005,活动,64,0.32000000
classification,zho_Hans,7006,件,12,0.06000000
classification,zho_Hans,7048,城市,6,0.03000000
classification,zho_Hans,7051,总,2,0.01000000
classification,zho_Hans,7055,学校,1,0.00500000
classification,zho_Hans,7064,没,4,0.02000000
classification,zho_Hans,7081,了解,4,0.02000000
classification,zho_Hans,7095,gmail,2,0.01000000
classification,zho_Hans,7100,李,43,0.21500000
classification,zho_Hans,7149,风,7,0.03500000
classification,zho_Hans,7150,能够,2,0.01000000
classification,zho_Hans,7153,全球,1,0.00500000
classification,zho_Hans,7197,只有,2,0.01000000
classification,zho_Hans,7200,自然,1,0.00500000
classification,zho_Hans,7208,任,2,0.01000000
classification,zho_Hans,7234,字,7,0.03500000
classification,zho_Hans,7242,百,13,0.06500000
classification,zho_Hans,7259,話,1,0.00500000
classification,zho_Hans,7266,一次,8,0.04000000
classification,zho_Hans,7267,古,2,0.01000000
classification,zho_Hans,7318,清,1,0.00500000
classification,zho_Hans,7320,黑,1,0.00500000
classification,zho_Hans,7335,他的,1,0.00500000
classification,zho_Hans,7355,科技,3,0.01500000
classification,zho_Hans,7363,或者,1,0.00500000
classification,zho_Hans,7367,星,6,0.03000000
classification,zho_Hans,7368,任何,19,0.09500000
classification,zho_Hans,7402,不要,7,0.03500000
classification,zho_Hans,7408,作为,2,0.01000000
classification,zho_Hans,7409,部分,1,0.00500000
classification,zho_Hans,7420,波,7,0.03500000
classification,zho_Hans,7447,动,4,0.02000000
classification,zho_Hans,7461,今天,51,0.25500000
classification,zho_Hans,7489,张,19,0.09500000
classification,zho_Hans,7512,那么,3,0.01500000
classification,zho_Hans,7521,巴,10,0.05000000
classification,zho_Hans,7558,爱,13,0.06500000
classification,zho_Hans,7565,▁down,1,0.00500000
classification,zho_Hans,7606,反,1,0.00500000
classification,zho_Hans,7629,早,4,0.02000000
classification,zho_Hans,7646,处,2,0.01000000
classification,zho_Hans,7688,非,1,0.00500000
classification,zho_Hans,7702,千,1,0.00500000
classification,zho_Hans,7770,声,26,0.13000000
classification,zho_Hans,7781,条,20,0.10000000
classification,zho_Hans,7800,州,14,0.07000000
classification,zho_Hans,7818,往,3,0.01500000
classification,zho_Hans,7835,味,1,0.00500000
classification,zho_Hans,7847,切,3,0.01500000
classification,zho_Hans,7919,华,2,0.01000000
classification,zho_Hans,7949,分析,2,0.01000000
classification,zho_Hans,7977,上的,8,0.04000000
classification,zho_Hans,7979,人的,4,0.02000000
classification,zho_Hans,8028,女性,1,0.00500000
classification,zho_Hans,8042,若,1,0.00500000
classification,zho_Hans,8097,夜,4,0.02000000
classification,zho_Hans,8105,内容,5,0.02500000
classification,zho_Hans,8107,更多,6,0.03000000
classification,zho_Hans,8119,越,3,0.01500000
classification,zho_Hans,8171,指,1,0.00500000
classification,zho_Hans,8173,中的,7,0.03500000
classification,zho_Hans,8204,政策,1,0.00500000
classification,zho_Hans,8212,排,5,0.02500000
classification,zho_Hans,8277,找,35,0.17500000
classification,zho_Hans,8312,电,33,0.16500000
classification,zho_Hans,8375,六,40,0.20000000
classification,zho_Hans,8387,家庭,2,0.01000000
classification,zho_Hans,8481,室,8,0.04000000
classification,zho_Hans,8502,除了,1,0.00500000
classification,zho_Hans,8513,这是,4,0.02000000
classification,zho_Hans,8539,精,4,0.02000000
classification,zho_Hans,8553,男,1,0.00500000
classification,zho_Hans,8585,提高,1,0.00500000
classification,zho_Hans,8590,完全,1,0.00500000
classification,zho_Hans,8689,知道,8,0.04000000
classification,zho_Hans,8709,八,26,0.13000000
classification,zho_Hans,8716,防,3,0.01500000
classification,zho_Hans,8728,一下,22,0.11000000
classification,zho_Hans,8732,北京,15,0.07500000
classification,zho_Hans,8779,士,7,0.03500000
classification,zho_Hans,8794,料,2,0.01000000
classification,zho_Hans,8796,▁brand,1,0.00500000
classification,zho_Hans,8806,一起,10,0.05000000
classification,zho_Hans,8827,选择,2,0.01000000
classification,zho_Hans,8847,分享,2,0.01000000
classification,zho_Hans,8849,香,1,0.00500000
classification,zho_Hans,8856,之后,4,0.02000000
classification,zho_Hans,8857,重要,3,0.01500000
classification,zho_Hans,8869,展,1,0.00500000
classification,zho_Hans,8919,肉,6,0.03000000
classification,zho_Hans,8924,青,2,0.01000000
classification,zho_Hans,8948,曾,1,0.00500000
classification,zho_Hans,9001,报,18,0.09000000
classification,zho_Hans,9005,线,1,0.00500000
classification,zho_Hans,9011,到了,1,0.00500000
classification,zho_Hans,9021,存在,1,0.00500000
classification,zho_Hans,9028,先生,1,0.00500000
classification,zho_Hans,9056,班,2,0.01000000
classification,zho_Hans,9075,带,12,0.06000000
classification,zho_Hans,9095,政,2,0.01000000
classification,zho_Hans,9131,吗,257,1.28500000
classification,zho_Hans,9144,们,1,0.00500000
classification,zho_Hans,9158,私,1,0.00500000
classification,zho_Hans,9186,达,5,0.02500000
classification,zho_Hans,9210,朝,1,0.00500000
classification,zho_Hans,9224,初,1,0.00500000
classification,zho_Hans,9243,书,10,0.05000000
classification,zho_Hans,9258,查,19,0.09500000
classification,zho_Hans,9288,队,6,0.03000000
classification,zho_Hans,9358,全国,1,0.00500000
classification,zho_Hans,9378,形,1,0.00500000
classification,zho_Hans,9383,奇,5,0.02500000
classification,zho_Hans,9420,图,3,0.01500000
classification,zho_Hans,9421,座,15,0.07500000
classification,zho_Hans,9426,基,3,0.01500000
classification,zho_Hans,9449,写,15,0.07500000
classification,zho_Hans,9460,活,6,0.03000000
classification,zho_Hans,9470,差,9,0.04500000
classification,zho_Hans,9527,参加,9,0.04500000
classification,zho_Hans,9557,曲,12,0.06000000
classification,zho_Hans,9586,除,13,0.06500000
classification,zho_Hans,9679,还有,3,0.01500000
classification,zho_Hans,9697,网站,2,0.01000000
classification,zho_Hans,9730,源,4,0.02000000
classification,zho_Hans,9731,雨,7,0.03500000
classification,zho_Hans,9736,请,183,0.91500000
classification,zho_Hans,9744,提,1,0.00500000
classification,zho_Hans,9751,江,3,0.01500000
classification,zho_Hans,9769,土,3,0.01500000
classification,zho_Hans,9770,朋友,5,0.02500000
classification,zho_Hans,9788,单,20,0.10000000
classification,zho_Hans,9811,干,5,0.02500000
classification,zho_Hans,9886,业,1,0.00500000
classification,zho_Hans,9916,真的,2,0.01000000
classification,zho_Hans,9940,钱,1,0.00500000
classification,zho_Hans,9989,且,1,0.00500000
classification,zho_Hans,10007,得到,1,0.00500000
classification,zho_Hans,10018,环境,1,0.00500000
classification,zho_Hans,10050,叫,19,0.09500000
classification,zho_Hans,10109,影响,1,0.00500000
classification,zho_Hans,10119,短,3,0.01500000
classification,zho_Hans,10132,进,3,0.01500000
classification,zho_Hans,10159,毛,1,0.00500000
classification,zho_Hans,10161,增加,11,0.05500000
classification,zho_Hans,10238,推,1,0.00500000
classification,zho_Hans,10294,网络,3,0.01500000
classification,zho_Hans,10330,之前,1,0.00500000
classification,zho_Hans,10344,野,2,0.01000000
classification,zho_Hans,10346,素,2,0.01000000
classification,zho_Hans,10351,出来,2,0.01000000
classification,zho_Hans,10356,派,4,0.02000000
classification,zho_Hans,10359,冷,5,0.02500000
classification,zho_Hans,10406,章,2,0.01000000
classification,zho_Hans,10409,是否,5,0.02500000
classification,zho_Hans,10436,选,5,0.02500000
classification,zho_Hans,10456,听,55,0.27500000
classification,zho_Hans,10491,地方,7,0.03500000
classification,zho_Hans,10497,致,1,0.00500000
classification,zho_Hans,10502,值,4,0.02000000
classification,zho_Hans,10560,福,3,0.01500000
classification,zho_Hans,10569,菜,9,0.04500000
classification,zho_Hans,10608,才能,1,0.00500000
classification,zho_Hans,10609,约,6,0.03000000
classification,zho_Hans,10613,第二,3,0.01500000
classification,zho_Hans,10623,改,10,0.05000000
classification,zho_Hans,10711,街,7,0.03500000
classification,zho_Hans,10721,居,1,0.00500000
classification,zho_Hans,10730,应该,10,0.05000000
classification,zho_Hans,10732,英,6,0.03000000
classification,zho_Hans,10766,交通,13,0.06500000
classification,zho_Hans,10775,具,2,0.01000000
classification,zho_Hans,10783,亚,11,0.05500000
classification,zho_Hans,10784,级,5,0.02500000
classification,zho_Hans,10871,服,2,0.01000000
classification,zho_Hans,10915,付,2,0.01000000
classification,zho_Hans,10919,配,3,0.01500000
classification,zho_Hans,10930,板,1,0.00500000
classification,zho_Hans,10970,河,2,0.01000000
classification,zho_Hans,10985,票,44,0.22000000
classification,zho_Hans,11003,问,6,0.03000000
classification,zho_Hans,11013,拍,2,0.01000000
classification,zho_Hans,11072,程,2,0.01000000
classification,zho_Hans,11076,以下,3,0.01500000
classification,zho_Hans,11145,上海,16,0.08000000
classification,zho_Hans,11152,余,2,0.01000000
classification,zho_Hans,11158,间,4,0.02000000
classification,zho_Hans,11173,博,1,0.00500000
classification,zho_Hans,11189,存,2,0.01000000
classification,zho_Hans,11196,十,37,0.18500000
classification,zho_Hans,11233,关系,1,0.00500000
classification,zho_Hans,11238,茶,1,0.00500000
classification,zho_Hans,11298,底,1,0.00500000
classification,zho_Hans,11340,按,1,0.00500000
classification,zho_Hans,11359,转,4,0.02000000
classification,zho_Hans,11366,红,4,0.02000000
classification,zho_Hans,11378,洗,3,0.01500000
classification,zho_Hans,11391,更加,1,0.00500000
classification,zho_Hans,11415,见,3,0.01500000
classification,zho_Hans,11480,歌,35,0.17500000
classification,zho_Hans,11539,游戏,14,0.07000000
classification,zho_Hans,11560,正在,20,0.10000000
classification,zho_Hans,11578,计划,10,0.05000000
classification,zho_Hans,11599,留,1,0.00500000
classification,zho_Hans,11606,dora,1,0.00500000
classification,zho_Hans,11615,副,1,0.00500000
classification,zho_Hans,11637,比较,2,0.01000000
classification,zho_Hans,11657,某,6,0.03000000
classification,zho_Hans,11659,跑,2,0.01000000
classification,zho_Hans,11669,九,24,0.12000000
classification,zho_Hans,11686,有些,1,0.00500000
classification,zho_Hans,11727,ph,1,0.00500000
classification,zho_Hans,11763,列,7,0.03500000
classification,zho_Hans,11795,买,19,0.09500000
classification,zho_Hans,11802,热,10,0.05000000
classification,zho_Hans,11812,倒,3,0.01500000
classification,zho_Hans,11833,这一,2,0.01000000
classification,zho_Hans,11871,语,3,0.01500000
classification,zho_Hans,11933,情况,15,0.07500000
classification,zho_Hans,11934,救,2,0.01000000
classification,zho_Hans,11939,衣,4,0.02000000
classification,zho_Hans,11957,群,2,0.01000000
classification,zho_Hans,11973,注意,3,0.01500000
classification,zho_Hans,11976,难,1,0.00500000
classification,zho_Hans,12022,关于,48,0.24000000
classification,zho_Hans,12082,怎么,18,0.09000000
classification,zho_Hans,12097,lly,29,0.14500000
classification,zho_Hans,12114,不断,1,0.00500000
classification,zho_Hans,12122,新的,37,0.18500000
classification,zho_Hans,12239,雷,41,0.20500000
classification,zho_Hans,12245,七,16,0.08000000
classification,zho_Hans,12256,演,2,0.01000000
classification,zho_Hans,12272,实,2,0.01000000
classification,zho_Hans,12379,尼,5,0.02500000
classification,zho_Hans,12422,自由,4,0.02000000
classification,zho_Hans,12442,根,2,0.01000000
classification,zho_Hans,12454,保持,1,0.00500000
classification,zho_Hans,12473,想要,8,0.04000000
classification,zho_Hans,12525,命,1,0.00500000
classification,zho_Hans,12555,未来,4,0.02000000
classification,zho_Hans,12565,草,1,0.00500000
classification,zho_Hans,12568,根据,1,0.00500000
classification,zho_Hans,12586,政治,3,0.01500000
classification,zho_Hans,12590,春,3,0.01500000
classification,zho_Hans,12614,事件,17,0.08500000
classification,zho_Hans,12615,一年,4,0.02000000
classification,zho_Hans,12617,指出,1,0.00500000
classification,zho_Hans,12622,正式,2,0.01000000
classification,zho_Hans,12658,帮助,1,0.00500000
classification,zho_Hans,12702,装,1,0.00500000
classification,zho_Hans,12725,必,8,0.04000000
classification,zho_Hans,12752,端,1,0.00500000
classification,zho_Hans,12767,罗,7,0.03500000
classification,zho_Hans,12790,别,4,0.02000000
classification,zho_Hans,12798,连,2,0.01000000
classification,zho_Hans,12821,造,1,0.00500000
classification,zho_Hans,12833,数据,2,0.01000000
classification,zho_Hans,12861,以前,2,0.01000000
classification,zho_Hans,12906,都有,2,0.01000000
classification,zho_Hans,12914,个人,2,0.01000000
classification,zho_Hans,12965,地区,5,0.02500000
classification,zho_Hans,13012,东,1,0.00500000
classification,zho_Hans,13052,员,1,0.00500000
classification,zho_Hans,13064,最近,20,0.10000000
classification,zho_Hans,13082,整,2,0.01000000
classification,zho_Hans,13093,雪,8,0.04000000
classification,zho_Hans,13129,▁我,160,0.80000000
classification,zho_Hans,13138,沙,1,0.00500000
classification,zho_Hans,13162,▁spot,2,0.01000000
classification,zho_Hans,13167,出现,1,0.00500000
classification,zho_Hans,13182,节,7,0.03500000
classification,zho_Hans,13226,那些,2,0.01000000
classification,zho_Hans,13244,中央,2,0.01000000
classification,zho_Hans,13288,岁,4,0.02000000
classification,zho_Hans,13313,十分,1,0.00500000
classification,zho_Hans,13338,云,1,0.00500000
classification,zho_Hans,13355,步,6,0.03000000
classification,zho_Hans,13368,水平,1,0.00500000
classification,zho_Hans,13399,川,2,0.01000000
classification,zho_Hans,13447,夫,3,0.01500000
classification,zho_Hans,13494,设备,2,0.01000000
classification,zho_Hans,13506,例,1,0.00500000
classification,zho_Hans,13519,然后,2,0.01000000
classification,zho_Hans,13522,县,1,0.00500000
classification,zho_Hans,13614,旅游,2,0.01000000
classification,zho_Hans,13618,客户,4,0.02000000
classification,zho_Hans,13621,游,4,0.02000000
classification,zho_Hans,13641,官,1,0.00500000
classification,zho_Hans,13647,不同的,2,0.01000000
classification,zho_Hans,13688,起来,1,0.00500000
classification,zho_Hans,13692,也不,2,0.01000000
classification,zho_Hans,13730,获得,2,0.01000000
classification,zho_Hans,13738,系列,3,0.01500000
classification,zho_Hans,13768,牌,2,0.01000000
classification,zho_Hans,13849,助,1,0.00500000
classification,zho_Hans,13936,晚,12,0.06000000
classification,zho_Hans,13941,果,2,0.01000000
classification,zho_Hans,13983,牛,4,0.02000000
classification,zho_Hans,13989,的话,2,0.01000000
classification,zho_Hans,14046,套,3,0.01500000
classification,zho_Hans,14062,远,3,0.01500000
classification,zho_Hans,14087,几,57,0.28500000
classification,zho_Hans,14140,标准,1,0.00500000
classification,zho_Hans,14183,解决,3,0.01500000
classification,zho_Hans,14196,组,3,0.01500000
classification,zho_Hans,14210,粉,2,0.01000000
classification,zho_Hans,14224,掉,32,0.16000000
classification,zho_Hans,14258,儿,8,0.04000000
classification,zho_Hans,14264,升,1,0.00500000
classification,zho_Hans,14351,发生,5,0.02500000
classification,zho_Hans,14371,更新,7,0.03500000
classification,zho_Hans,14439,必须,1,0.00500000
classification,zho_Hans,14460,吉,4,0.02000000
classification,zho_Hans,14475,治,2,0.01000000
classification,zho_Hans,14479,费,3,0.01500000
classification,zho_Hans,14565,银行,1,0.00500000
classification,zho_Hans,14591,边,2,0.01000000
classification,zho_Hans,14654,假,1,0.00500000
classification,zho_Hans,14685,坐,2,0.01000000
classification,zho_Hans,14729,架,1,0.00500000
classification,zho_Hans,14732,龙,13,0.06500000
classification,zho_Hans,14754,手机,4,0.02000000
classification,zho_Hans,14769,部门,1,0.00500000
classification,zho_Hans,14781,电影,24,0.12000000
classification,zho_Hans,14812,最高,1,0.00500000
classification,zho_Hans,14841,变,5,0.02500000
classification,zho_Hans,14938,汽车,2,0.01000000
classification,zho_Hans,14999,喜欢,14,0.07000000
classification,zho_Hans,15024,背,4,0.02000000
classification,zho_Hans,15036,航,1,0.00500000
classification,zho_Hans,15037,人们,1,0.00500000
classification,zho_Hans,15104,加入,1,0.00500000
classification,zho_Hans,15108,会议,73,0.36500000
classification,zho_Hans,15113,我们的,2,0.01000000
classification,zho_Hans,15160,开发,1,0.00500000
classification,zho_Hans,15240,乐,14,0.07000000
classification,zho_Hans,15290,双,1,0.00500000
classification,zho_Hans,15298,找到,11,0.05500000
classification,zho_Hans,15394,最後,1,0.00500000
classification,zho_Hans,15436,去年,1,0.00500000
classification,zho_Hans,15442,继续,13,0.06500000
classification,zho_Hans,15475,纳,2,0.01000000
classification,zho_Hans,15478,类,1,0.00500000
classification,zho_Hans,15498,森,3,0.01500000
classification,zho_Hans,15530,喝,4,0.02000000
classification,zho_Hans,15535,觉得,1,0.00500000
classification,zho_Hans,15635,处理,3,0.01500000
classification,zho_Hans,15657,最后,10,0.05000000
classification,zho_Hans,15658,两个,8,0.04000000
classification,zho_Hans,15683,旅行,7,0.03500000
classification,zho_Hans,15735,骨,1,0.00500000
classification,zho_Hans,15760,置,1,0.00500000
classification,zho_Hans,15764,雅,3,0.01500000
classification,zho_Hans,15768,待,15,0.07500000
classification,zho_Hans,15775,母,2,0.01000000
classification,zho_Hans,15861,全部,3,0.01500000
classification,zho_Hans,15870,穿,14,0.07000000
classification,zho_Hans,15885,报告,4,0.02000000
classification,zho_Hans,15895,现,1,0.00500000
classification,zho_Hans,15900,关,29,0.14500000
classification,zho_Hans,15954,久,1,0.00500000
classification,zho_Hans,15957,男性,1,0.00500000
classification,zho_Hans,16019,普,4,0.02000000
classification,zho_Hans,16076,的地方,4,0.02000000
classification,zho_Hans,16090,伊,1,0.00500000
classification,zho_Hans,16121,每天,6,0.03000000
classification,zho_Hans,16157,友,2,0.01000000
classification,zho_Hans,16356,联,2,0.01000000
classification,zho_Hans,16390,快速,1,0.00500000
classification,zho_Hans,16400,富,1,0.00500000
classification,zho_Hans,16405,你们,1,0.00500000
classification,zho_Hans,16418,赛,1,0.00500000
classification,zho_Hans,16426,陈,5,0.02500000
classification,zho_Hans,16477,媒体,3,0.01500000
classification,zho_Hans,16570,有关,12,0.06000000
classification,zho_Hans,16598,话,19,0.09500000
classification,zho_Hans,16623,维,1,0.00500000
classification,zho_Hans,16659,哈,7,0.03500000
classification,zho_Hans,16677,最新,8,0.04000000
classification,zho_Hans,16704,享受,1,0.00500000
classification,zho_Hans,16731,销售,1,0.00500000
classification,zho_Hans,16806,价格,7,0.03500000
classification,zho_Hans,16887,恩,5,0.02500000
classification,zho_Hans,16955,亮,17,0.08500000
classification,zho_Hans,16997,办,10,0.05000000
classification,zho_Hans,17010,领域,1,0.00500000
classification,zho_Hans,17061,师,3,0.01500000
classification,zho_Hans,17072,通常,2,0.01000000
classification,zho_Hans,17078,托,2,0.01000000
classification,zho_Hans,17085,的问题,1,0.00500000
classification,zho_Hans,17104,种,1,0.00500000
classification,zho_Hans,17183,较,1,0.00500000
classification,zho_Hans,17206,奥,24,0.12000000
classification,zho_Hans,17411,追,1,0.00500000
classification,zho_Hans,17477,飞,6,0.03000000
classification,zho_Hans,17491,质,2,0.01000000
classification,zho_Hans,17619,调,40,0.20000000
classification,zho_Hans,17639,不到,3,0.01500000
classification,zho_Hans,17717,文件,4,0.02000000
classification,zho_Hans,17742,停,1,0.00500000
classification,zho_Hans,17768,事情,10,0.05000000
classification,zho_Hans,17799,密,6,0.03000000
classification,zho_Hans,17900,关注,1,0.00500000
classification,zho_Hans,17920,松,1,0.00500000
classification,zho_Hans,17940,食品,10,0.05000000
classification,zho_Hans,17959,伤,3,0.01500000
classification,zho_Hans,17962,堂,1,0.00500000
classification,zho_Hans,18000,有效,1,0.00500000
classification,zho_Hans,18105,英国,4,0.02000000
classification,zho_Hans,18111,学院,2,0.01000000
classification,zho_Hans,18187,散,1,0.00500000
classification,zho_Hans,18216,极,1,0.00500000
classification,zho_Hans,18220,威,4,0.02000000
classification,zho_Hans,18248,塔,3,0.01500000
classification,zho_Hans,18292,超过,1,0.00500000
classification,zho_Hans,18318,一点,12,0.06000000
