condition,language_code,token_id,token,count,frequency_percent
sts,zho_Hans,8212,排,1,0.03400204
sts,zho_Hans,8312,电,1,0.03400204
sts,zho_Hans,8315,成为,2,0.06800408
sts,zho_Hans,8368,07,1,0.03400204
sts,zho_Hans,8442,精神,7,0.23801428
sts,zho_Hans,8481,室,1,0.03400204
sts,zho_Hans,8488,系统,1,0.03400204
sts,zho_Hans,8513,这是,1,0.03400204
sts,zho_Hans,8716,防,7,0.23801428
sts,zho_Hans,8836,应,1,0.03400204
sts,zho_Hans,8847,分享,1,0.03400204
sts,zho_Hans,8849,香,2,0.06800408
sts,zho_Hans,8857,重要,1,0.03400204
sts,zho_Hans,8869,展,1,0.03400204
sts,zho_Hans,8874,案,1,0.03400204
sts,zho_Hans,8943,完,1,0.03400204
sts,zho_Hans,9001,报,1,0.03400204
sts,zho_Hans,9002,军,2,0.06800408
sts,zho_Hans,9005,线,1,0.03400204
sts,zho_Hans,9016,06,1,0.03400204
sts,zho_Hans,9075,带,1,0.03400204
sts,zho_Hans,9085,组织,1,0.03400204
sts,zho_Hans,9200,足,1,0.03400204
sts,zho_Hans,9210,朝,1,0.03400204
sts,zho_Hans,9224,初,2,0.06800408
sts,zho_Hans,9285,48,1,0.03400204
sts,zho_Hans,9340,提升,1,0.03400204
sts,zho_Hans,9358,全国,3,0.10200612
sts,zho_Hans,9413,认为,2,0.06800408
sts,zho_Hans,9449,写,1,0.03400204
sts,zho_Hans,9460,活,1,0.03400204
sts,zho_Hans,9527,参加,1,0.03400204
sts,zho_Hans,9557,曲,2,0.06800408
sts,zho_Hans,9586,除,1,0.03400204
sts,zho_Hans,9612,共同,3,0.10200612
sts,zho_Hans,9632,之一,1,0.03400204
sts,zho_Hans,9651,法律,1,0.03400204
sts,zho_Hans,9715,努力,2,0.06800408
sts,zho_Hans,9751,江,1,0.03400204
sts,zho_Hans,9769,土,2,0.06800408
sts,zho_Hans,9811,干,7,0.23801428
sts,zho_Hans,9886,业,2,0.06800408
sts,zho_Hans,9889,校,2,0.06800408
sts,zho_Hans,9994,港,3,0.10200612
sts,zho_Hans,10005,。(,2,0.06800408
sts,zho_Hans,10007,得到,1,0.03400204
sts,zho_Hans,10101,MI,1,0.03400204
sts,zho_Hans,10108,届,1,0.03400204
sts,zho_Hans,10109,影响,2,0.06800408
sts,zho_Hans,10119,短,2,0.06800408
sts,zho_Hans,10132,进,3,0.10200612
sts,zho_Hans,10238,推,2,0.06800408
sts,zho_Hans,10245,战,7,0.23801428
sts,zho_Hans,10356,派,2,0.06800408
sts,zho_Hans,10379,交流,2,0.06800408
sts,zho_Hans,10396,基本,1,0.03400204
sts,zho_Hans,10406,章,2,0.06800408
sts,zho_Hans,10609,约,1,0.03400204
sts,zho_Hans,10623,改,1,0.03400204
sts,zho_Hans,10725,实现,5,0.17001020
sts,zho_Hans,10766,交通,1,0.03400204
sts,zho_Hans,10783,亚,4,0.13600816
sts,zho_Hans,10808,专业,3,0.10200612
sts,zho_Hans,10847,人员,2,0.06800408
sts,zho_Hans,10915,付,1,0.03400204
sts,zho_Hans,10930,板,2,0.06800408
sts,zho_Hans,10970,河,3,0.10200612
sts,zho_Hans,11075,▁2020,1,0.03400204
sts,zho_Hans,11140,控制,2,0.06800408
sts,zho_Hans,11152,余,2,0.06800408
sts,zho_Hans,11158,间,1,0.03400204
sts,zho_Hans,11298,底,1,0.03400204
sts,zho_Hans,11359,转,1,0.03400204
sts,zho_Hans,11366,红,3,0.10200612
sts,zho_Hans,11372,相关,3,0.10200612
sts,zho_Hans,11410,记者,2,0.06800408
sts,zho_Hans,11415,见,1,0.03400204
sts,zho_Hans,11480,歌,16,0.54403264
sts,zho_Hans,11560,正在,4,0.13600816
sts,zho_Hans,11601,虽然,1,0.03400204
sts,zho_Hans,11615,副,1,0.03400204
sts,zho_Hans,11705,苦,2,0.06800408
sts,zho_Hans,11763,列,1,0.03400204
sts,zho_Hans,11802,热,2,0.06800408
sts,zho_Hans,11888,界,2,0.06800408
sts,zho_Hans,11933,情况,1,0.03400204
sts,zho_Hans,11957,群,1,0.03400204
sts,zho_Hans,12114,不断,2,0.06800408
sts,zho_Hans,12239,雷,1,0.03400204
sts,zho_Hans,12256,演,1,0.03400204
sts,zho_Hans,12272,实,3,0.10200612
sts,zho_Hans,12370,由于,1,0.03400204
sts,zho_Hans,12379,尼,4,0.13600816
sts,zho_Hans,12454,保持,2,0.06800408
sts,zho_Hans,12510,建立,1,0.03400204
sts,zho_Hans,12568,根据,2,0.06800408
sts,zho_Hans,12586,政治,7,0.23801428
sts,zho_Hans,12590,春,1,0.03400204
sts,zho_Hans,12617,指出,2,0.06800408
sts,zho_Hans,12622,正式,1,0.03400204
sts,zho_Hans,12767,罗,3,0.10200612
sts,zho_Hans,12965,地区,1,0.03400204
sts,zho_Hans,13052,员,1,0.03400204
sts,zho_Hans,13080,党,1,0.03400204
sts,zho_Hans,13167,出现,1,0.03400204
sts,zho_Hans,13182,节,2,0.06800408
sts,zho_Hans,13244,中央,3,0.10200612
sts,zho_Hans,13288,岁,3,0.10200612
sts,zho_Hans,13324,人民,1,0.03400204
sts,zho_Hans,13399,川,2,0.06800408
sts,zho_Hans,13522,县,2,0.06800408
sts,zho_Hans,13525,夏,1,0.03400204
sts,zho_Hans,13614,旅游,1,0.03400204
sts,zho_Hans,13621,游,2,0.06800408
sts,zho_Hans,13641,官,2,0.06800408
sts,zho_Hans,13723,质量,4,0.13600816
sts,zho_Hans,13809,取得,2,0.06800408
sts,zho_Hans,13849,助,2,0.06800408
sts,zho_Hans,14023,全面,1,0.03400204
sts,zho_Hans,14062,远,1,0.03400204
sts,zho_Hans,14183,解决,2,0.06800408
sts,zho_Hans,14196,组,2,0.06800408
sts,zho_Hans,14250,志,2,0.06800408
sts,zho_Hans,14264,升,2,0.06800408
sts,zho_Hans,14342,行政,1,0.03400204
sts,zho_Hans,14439,必须,2,0.06800408
sts,zho_Hans,14475,治,4,0.13600816
sts,zho_Hans,14511,期待,1,0.03400204
sts,zho_Hans,14591,边,1,0.03400204
sts,zho_Hans,14641,资源,1,0.03400204
sts,zho_Hans,14812,最高,1,0.03400204
sts,zho_Hans,15041,守,2,0.06800408
sts,zho_Hans,15065,船,5,0.17001020
sts,zho_Hans,15071,科学,2,0.06800408
sts,zho_Hans,15108,会议,1,0.03400204
sts,zho_Hans,15128,700,2,0.06800408
sts,zho_Hans,15160,开发,1,0.03400204
sts,zho_Hans,15240,乐,1,0.03400204
sts,zho_Hans,15373,引,2,0.06800408
sts,zho_Hans,15442,继续,1,0.03400204
sts,zho_Hans,15478,类,2,0.06800408
sts,zho_Hans,15530,喝,1,0.03400204
sts,zho_Hans,15577,保障,1,0.03400204
sts,zho_Hans,15624,智,2,0.06800408
sts,zho_Hans,15658,两个,2,0.06800408
sts,zho_Hans,15689,速,1,0.03400204
sts,zho_Hans,15735,骨,1,0.03400204
sts,zho_Hans,15749,实施,2,0.06800408
sts,zho_Hans,15768,待,1,0.03400204
sts,zho_Hans,15770,71,1,0.03400204
sts,zho_Hans,15870,穿,1,0.03400204
sts,zho_Hans,15885,报告,1,0.03400204
sts,zho_Hans,15922,考,4,0.13600816
sts,zho_Hans,15954,久,1,0.03400204
sts,zho_Hans,15957,男性,3,0.10200612
sts,zho_Hans,16137,成立,1,0.03400204
sts,zho_Hans,16340,进入,1,0.03400204
sts,zho_Hans,16356,联,1,0.03400204
sts,zho_Hans,16390,快速,1,0.03400204
sts,zho_Hans,16418,赛,1,0.03400204
sts,zho_Hans,16465,永,1,0.03400204
sts,zho_Hans,16570,有关,2,0.06800408
sts,zho_Hans,16574,单位,1,0.03400204
sts,zho_Hans,16623,维,1,0.03400204
sts,zho_Hans,16643,产,1,0.03400204
sts,zho_Hans,16659,哈,1,0.03400204
sts,zho_Hans,16671,患者,1,0.03400204
sts,zho_Hans,16687,开展,2,0.06800408
sts,zho_Hans,16850,不可,1,0.03400204
sts,zho_Hans,16887,恩,1,0.03400204
sts,zho_Hans,16997,办,1,0.03400204
sts,zho_Hans,17078,托,1,0.03400204
sts,zho_Hans,17085,的问题,1,0.03400204
sts,zho_Hans,17154,控,8,0.27201632
sts,zho_Hans,17178,族,3,0.10200612
sts,zho_Hans,17219,达到,1,0.03400204
sts,zho_Hans,17411,追,1,0.03400204
sts,zho_Hans,17477,飞,1,0.03400204
sts,zho_Hans,17696,程度,1,0.03400204
sts,zho_Hans,17729,参与,1,0.03400204
sts,zho_Hans,17742,停,1,0.03400204
sts,zho_Hans,17799,密,1,0.03400204
sts,zho_Hans,17844,委,3,0.10200612
sts,zho_Hans,17866,介绍,1,0.03400204
sts,zho_Hans,17956,弱,2,0.06800408
sts,zho_Hans,18000,有效,1,0.03400204
sts,zho_Hans,18111,学院,2,0.06800408
sts,zho_Hans,18181,的发展,2,0.06800408
sts,zho_Hans,18187,散,1,0.03400204
sts,zho_Hans,18332,遇到,1,0.03400204
sts,zho_Hans,18411,一切,1,0.03400204
sts,zho_Hans,18447,靠,1,0.03400204
sts,zho_Hans,18495,喜,1,0.03400204
sts,zho_Hans,18496,画,1,0.03400204
sts,zho_Hans,18677,境,1,0.03400204
sts,zho_Hans,18732,迪,10,0.34002040
sts,zho_Hans,18756,坚持,7,0.23801428
sts,zho_Hans,18889,左,2,0.06800408
sts,zho_Hans,18922,抗,3,0.10200612
sts,zho_Hans,18947,方向,2,0.06800408
sts,zho_Hans,19015,结果,4,0.13600816
sts,zho_Hans,19065,运,3,0.10200612
sts,zho_Hans,19172,公共,1,0.03400204
sts,zho_Hans,19186,目标,1,0.03400204
sts,zho_Hans,19360,责任,1,0.03400204
sts,zho_Hans,19390,黄,1,0.03400204
sts,zho_Hans,19402,一位,1,0.03400204
sts,zho_Hans,19427,领,1,0.03400204
sts,zho_Hans,19442,更多的,1,0.03400204
sts,zho_Hans,19526,历史,2,0.06800408
sts,zho_Hans,19558,的工作,1,0.03400204
sts,zho_Hans,19608,推动,6,0.20401224
sts,zho_Hans,19613,措施,3,0.10200612
sts,zho_Hans,19664,湖,3,0.10200612
sts,zho_Hans,19691,藏,13,0.44202652
sts,zho_Hans,19741,专家,8,0.27201632
sts,zho_Hans,19752,兵,1,0.03400204
sts,zho_Hans,20018,兰,2,0.06800408
sts,zho_Hans,20291,毒,1,0.03400204
sts,zho_Hans,20373,移,2,0.06800408
sts,zho_Hans,20456,各种,1,0.03400204
sts,zho_Hans,20716,展示,3,0.10200612
sts,zho_Hans,20898,整个,1,0.03400204
sts,zho_Hans,20927,:12,1,0.03400204
sts,zho_Hans,21091,来自,1,0.03400204
sts,zho_Hans,21102,一名,8,0.27201632
sts,zho_Hans,21108,体系,3,0.10200612
sts,zho_Hans,21245,例如,1,0.03400204
sts,zho_Hans,21344,硬,1,0.03400204
sts,zho_Hans,21443,艺术,4,0.13600816
sts,zho_Hans,21495,思想,2,0.06800408
sts,zho_Hans,21532,特别,2,0.06800408
sts,zho_Hans,21549,厚,3,0.10200612
sts,zho_Hans,21606,新闻,2,0.06800408
sts,zho_Hans,21756,更是,1,0.03400204
sts,zho_Hans,22038,深入,1,0.03400204
sts,zho_Hans,22073,准备,1,0.03400204
sts,zho_Hans,22103,结,1,0.03400204
sts,zho_Hans,22140,抓,6,0.20401224
sts,zho_Hans,22292,告,1,0.03400204
sts,zho_Hans,22329,加强,4,0.13600816
sts,zho_Hans,22352,建议,1,0.03400204
sts,zho_Hans,22384,康,2,0.06800408
sts,zho_Hans,22613,重点,2,0.06800408
sts,zho_Hans,22616,根本,3,0.10200612
sts,zho_Hans,22780,炎,15,0.51003060
sts,zho_Hans,23025,育,2,0.06800408
sts,zho_Hans,23072,轮,2,0.06800408
sts,zho_Hans,23204,标,1,0.03400204
sts,zho_Hans,23270,阳,3,0.10200612
sts,zho_Hans,23368,推进,7,0.23801428
sts,zho_Hans,23398,户,1,0.03400204
sts,zho_Hans,23419,司,2,0.06800408
sts,zho_Hans,23522,篇,2,0.06800408
sts,zho_Hans,23537,视频,5,0.17001020
sts,zho_Hans,23556,阶段,1,0.03400204
sts,zho_Hans,23584,投入,1,0.03400204
sts,zho_Hans,23751,促进,2,0.06800408
sts,zho_Hans,23795,支援,1,0.03400204
sts,zho_Hans,23862,持续,3,0.10200612
sts,zho_Hans,23866,生物,1,0.03400204
sts,zho_Hans,23898,规划,3,0.10200612
sts,zho_Hans,23906,任务,1,0.03400204
sts,zho_Hans,23933,幸福,1,0.03400204
sts,zho_Hans,23978,经验,3,0.10200612
sts,zho_Hans,24008,人口,1,0.03400204
sts,zho_Hans,24138,发布,2,0.06800408
sts,zho_Hans,24417,值得,1,0.03400204
sts,zho_Hans,24446,成果,3,0.10200612
sts,zho_Hans,24559,特色,1,0.03400204
sts,zho_Hans,24789,卫,2,0.06800408
sts,zho_Hans,24872,战略,3,0.10200612
sts,zho_Hans,24959,充分,2,0.06800408
sts,zho_Hans,25009,吸引,1,0.03400204
sts,zho_Hans,25180,健,1,0.03400204
sts,zho_Hans,25519,再次,2,0.06800408
sts,zho_Hans,25630,的重要,3,0.10200612
sts,zho_Hans,25638,带来,1,0.03400204
sts,zho_Hans,25662,台湾,3,0.10200612
sts,zho_Hans,25722,述,2,0.06800408
sts,zho_Hans,25739,重大,2,0.06800408
sts,zho_Hans,25897,岛,1,0.03400204
sts,zho_Hans,26027,姆,1,0.03400204
sts,zho_Hans,26173,惠,1,0.03400204
sts,zho_Hans,26288,资,2,0.06800408
sts,zho_Hans,26509,幕,1,0.03400204
sts,zho_Hans,26546,圣,1,0.03400204
sts,zho_Hans,26586,暖,1,0.03400204
sts,zho_Hans,26646,兼,1,0.03400204
sts,zho_Hans,26648,项,2,0.06800408
sts,zho_Hans,26709,记,1,0.03400204
sts,zho_Hans,26799,苏,3,0.10200612
sts,zho_Hans,26811,面对,1,0.03400204
sts,zho_Hans,27043,加上,1,0.03400204
sts,zho_Hans,27065,长期,1,0.03400204
sts,zho_Hans,27171,丹,1,0.03400204
sts,zho_Hans,27283,而言,1,0.03400204
sts,zho_Hans,27393,模,4,0.13600816
sts,zho_Hans,27400,委员会,1,0.03400204
sts,zho_Hans,27418,胜,1,0.03400204
sts,zho_Hans,27466,君,1,0.03400204
sts,zho_Hans,27839,民族,5,0.17001020
sts,zho_Hans,28072,检查,4,0.13600816
sts,zho_Hans,28188,运动,2,0.06800408
sts,zho_Hans,28323,施,1,0.03400204
sts,zho_Hans,28375,创业,1,0.03400204
sts,zho_Hans,28389,他们的,1,0.03400204
sts,zho_Hans,28609,理念,1,0.03400204
sts,zho_Hans,29052,宣传,1,0.03400204
sts,zho_Hans,29500,梦,2,0.06800408
sts,zho_Hans,29519,事业,3,0.10200612
sts,zho_Hans,29550,做出,1,0.03400204
sts,zho_Hans,29577,日前,2,0.06800408
sts,zho_Hans,29694,做到,1,0.03400204
sts,zho_Hans,29960,艾,1,0.03400204
sts,zho_Hans,30226,医疗,1,0.03400204
sts,zho_Hans,30232,欧洲,4,0.13600816
sts,zho_Hans,30295,导,3,0.10200612
sts,zho_Hans,30298,冬,1,0.03400204
sts,zho_Hans,30477,核心,1,0.03400204
sts,zho_Hans,30565,礼,3,0.10200612
sts,zho_Hans,30588,互,2,0.06800408
sts,zho_Hans,30589,实践,2,0.06800408
sts,zho_Hans,30752,激,1,0.03400204
sts,zho_Hans,30792,集中,2,0.06800408
sts,zho_Hans,30907,农,2,0.06800408
sts,zho_Hans,30966,恶,1,0.03400204
sts,zho_Hans,31023,卷,1,0.03400204
sts,zho_Hans,31662,紧,3,0.10200612
sts,zho_Hans,31710,创造,1,0.03400204
sts,zho_Hans,31833,击,2,0.06800408
sts,zho_Hans,31874,区域,1,0.03400204
sts,zho_Hans,31965,公开,1,0.03400204
sts,zho_Hans,32164,卫生,10,0.34002040
sts,zho_Hans,32214,进行了,1,0.03400204
sts,zho_Hans,32303,下来,1,0.03400204
sts,zho_Hans,32567,寺,1,0.03400204
sts,zho_Hans,32704,搭,2,0.06800408
sts,zho_Hans,32799,重要的,1,0.03400204
sts,zho_Hans,32909,:46,1,0.03400204
sts,zho_Hans,33073,沿,2,0.06800408
sts,zho_Hans,33210,:43,1,0.03400204
sts,zho_Hans,33440,争,5,0.17001020
sts,zho_Hans,33479,载,2,0.06800408
sts,zho_Hans,33628,采取,1,0.03400204
sts,zho_Hans,33732,培养,2,0.06800408
sts,zho_Hans,33841,它们,2,0.06800408
sts,zho_Hans,33915,:52,1,0.03400204
sts,zho_Hans,33920,发展的,1,0.03400204
sts,zho_Hans,34097,协会,1,0.03400204
sts,zho_Hans,34329,嘴,1,0.03400204
sts,zho_Hans,34344,丽,2,0.06800408
sts,zho_Hans,34413,日常,1,0.03400204
sts,zho_Hans,34421,基地,1,0.03400204
sts,zho_Hans,34450,意识,2,0.06800408
sts,zho_Hans,34517,流行,1,0.03400204
sts,zho_Hans,34891,▁日本,2,0.06800408
sts,zho_Hans,34941,繁,1,0.03400204
sts,zho_Hans,34962,表演,1,0.03400204
sts,zho_Hans,34993,唱,6,0.20401224
sts,zho_Hans,35114,稳定,1,0.03400204
sts,zho_Hans,35115,免费,1,0.03400204
sts,zho_Hans,35128,文明,1,0.03400204
sts,zho_Hans,35339,举办,1,0.03400204
sts,zho_Hans,35369,主任,1,0.03400204
sts,zho_Hans,35661,工作的,1,0.03400204
sts,zho_Hans,35676,高校,1,0.03400204
sts,zho_Hans,35777,攻,4,0.13600816
sts,zho_Hans,35876,认真,2,0.06800408
sts,zho_Hans,35973,博士,1,0.03400204
sts,zho_Hans,36563,当前,2,0.06800408
sts,zho_Hans,36570,在此,1,0.03400204
sts,zho_Hans,36626,开放,3,0.10200612
sts,zho_Hans,36895,挑战,1,0.03400204
sts,zho_Hans,37106,出席,1,0.03400204
sts,zho_Hans,37175,旗,10,0.34002040
sts,zho_Hans,37220,负,2,0.06800408
sts,zho_Hans,37274,机会,1,0.03400204
sts,zho_Hans,37530,齐,2,0.06800408
sts,zho_Hans,37656,维护,3,0.10200612
sts,zho_Hans,37953,就业,3,0.10200612
sts,zho_Hans,38181,沟通,1,0.03400204
sts,zho_Hans,38238,机制,1,0.03400204
sts,zho_Hans,38426,困难,1,0.03400204
sts,zho_Hans,38434,自信,1,0.03400204
sts,zho_Hans,38448,不想,1,0.03400204
sts,zho_Hans,38573,感染,9,0.30601836
sts,zho_Hans,38716,迫,1,0.03400204
sts,zho_Hans,39152,略,1,0.03400204
sts,zho_Hans,39199,稳,1,0.03400204
sts,zho_Hans,39781,数量,1,0.03400204
sts,zho_Hans,40146,怀,1,0.03400204
sts,zho_Hans,40231,确保,3,0.10200612
sts,zho_Hans,40338,策,1,0.03400204
sts,zho_Hans,40428,也要,1,0.03400204
sts,zho_Hans,40512,加拿大,2,0.06800408
sts,zho_Hans,40513,训练,1,0.03400204
sts,zho_Hans,40791,勇,2,0.06800408
sts,zho_Hans,40806,横,2,0.06800408
sts,zho_Hans,40866,-04-,1,0.03400204
sts,zho_Hans,40978,强调,1,0.03400204
sts,zho_Hans,41380,认识,2,0.06800408
sts,zho_Hans,41506,补,2,0.06800408
sts,zho_Hans,41600,(1,1,0.03400204
sts,zho_Hans,41636,昨天,3,0.10200612
sts,zho_Hans,41912,召开,2,0.06800408
sts,zho_Hans,42037,关键,1,0.03400204
sts,zho_Hans,42404,刊,1,0.03400204
sts,zho_Hans,42429,经历,1,0.03400204
sts,zho_Hans,42444,群众,4,0.13600816
sts,zho_Hans,42643,策略,1,0.03400204
sts,zho_Hans,42709,规,1,0.03400204
sts,zho_Hans,43565,运行,1,0.03400204
sts,zho_Hans,43627,-02-,1,0.03400204
sts,zho_Hans,43845,肝,1,0.03400204
sts,zho_Hans,43990,佩,2,0.06800408
sts,zho_Hans,44137,发表,1,0.03400204
sts,zho_Hans,44300,抢,1,0.03400204
sts,zho_Hans,44559,怒,1,0.03400204
sts,zho_Hans,44734,冠,8,0.27201632
sts,zho_Hans,44850,临,5,0.17001020
sts,zho_Hans,44873,桥,1,0.03400204
sts,zho_Hans,44968,扬,2,0.06800408
sts,zho_Hans,45109,公布,2,0.06800408
sts,zho_Hans,45192,广大,1,0.03400204
sts,zho_Hans,45437,生态,3,0.10200612
sts,zho_Hans,45669,-01-,1,0.03400204
sts,zho_Hans,45868,扩大,1,0.03400204
sts,zho_Hans,46093,加快,3,0.10200612
sts,zho_Hans,46109,感谢,1,0.03400204
sts,zho_Hans,46253,落实,3,0.10200612
sts,zho_Hans,46372,肩,1,0.03400204
sts,zho_Hans,46376,增强,2,0.06800408
sts,zho_Hans,46438,蓝,1,0.03400204
sts,zho_Hans,46649,不敢,1,0.03400204
sts,zho_Hans,46864,劳动,3,0.10200612
sts,zho_Hans,46898,尊重,2,0.06800408
sts,zho_Hans,46968,阻,2,0.06800408
sts,zho_Hans,47117,定期,1,0.03400204
sts,zho_Hans,47127,平衡,1,0.03400204
sts,zho_Hans,47374,吴,1,0.03400204
sts,zho_Hans,47866,、2,4,0.13600816
sts,zho_Hans,48023,腹,1,0.03400204
sts,zho_Hans,48332,宏,2,0.06800408
sts,zho_Hans,49074,人数,1,0.03400204
sts,zho_Hans,49222,丰,1,0.03400204
sts,zho_Hans,49364,主题,1,0.03400204
sts,zho_Hans,49409,2020,3,0.10200612
sts,zho_Hans,49500,结束,1,0.03400204
sts,zho_Hans,49617,他说,1,0.03400204
sts,zho_Hans,49630,赶,1,0.03400204
sts,zho_Hans,50075,工作人员,1,0.03400204
sts,zho_Hans,50100,赢,1,0.03400204
sts,zho_Hans,50306,埃,1,0.03400204
sts,zho_Hans,50500,高速,1,0.03400204
sts,zho_Hans,50562,炸,2,0.06800408
sts,zho_Hans,50811,进步,4,0.13600816
sts,zho_Hans,50861,奈,1,0.03400204
sts,zho_Hans,50865,驻,1,0.03400204
sts,zho_Hans,51008,等方面,1,0.03400204
sts,zho_Hans,51276,治理,4,0.13600816
sts,zho_Hans,51672,设施,1,0.03400204
sts,zho_Hans,51743,始终,5,0.17001020
sts,zho_Hans,51802,范,4,0.13600816
sts,zho_Hans,52479,精彩,1,0.03400204
sts,zho_Hans,53029,全世界,2,0.06800408
sts,zho_Hans,53037,党的,4,0.13600816
sts,zho_Hans,53362,的高,1,0.03400204
sts,zho_Hans,53781,候,3,0.10200612
sts,zho_Hans,53904,将在,1,0.03400204
sts,zho_Hans,53989,体制,2,0.06800408
sts,zho_Hans,54391,矿,1,0.03400204
sts,zho_Hans,54553,▁大,2,0.06800408
sts,zho_Hans,54556,乡,1,0.03400204
sts,zho_Hans,54888,▁中国,1,0.03400204
sts,zho_Hans,55079,日电,1,0.03400204
sts,zho_Hans,55160,的精神,1,0.03400204
sts,zho_Hans,55256,响,1,0.03400204
sts,zho_Hans,55585,医学,1,0.03400204
sts,zho_Hans,55613,秦,1,0.03400204
sts,zho_Hans,55716,在于,1,0.03400204
sts,zho_Hans,55874,财,1,0.03400204
sts,zho_Hans,55940,所在,1,0.03400204
sts,zho_Hans,56179,毕业,1,0.03400204
sts,zho_Hans,56333,信心,1,0.03400204
sts,zho_Hans,57146,突出,1,0.03400204
sts,zho_Hans,57372,组成,1,0.03400204
sts,zho_Hans,57442,加大,1,0.03400204
sts,zho_Hans,57502,日本人,3,0.10200612
sts,zho_Hans,57744,最多,1,0.03400204
sts,zho_Hans,57869,旅客,1,0.03400204
sts,zho_Hans,57915,公民,2,0.06800408
sts,zho_Hans,58002,研究所,1,0.03400204
sts,zho_Hans,58045,庄,1,0.03400204
sts,zho_Hans,58188,素质,1,0.03400204
sts,zho_Hans,58331,决,2,0.06800408
sts,zho_Hans,58504,融,1,0.03400204
sts,zho_Hans,58931,干部,4,0.13600816
sts,zho_Hans,59008,责,1,0.03400204
sts,zho_Hans,59564,身份,1,0.03400204
sts,zho_Hans,59656,飞机,3,0.10200612
sts,zho_Hans,59937,国民,3,0.10200612
sts,zho_Hans,60028,牢,3,0.10200612
sts,zho_Hans,60501,腐,3,0.10200612
sts,zho_Hans,60573,伟,1,0.03400204
sts,zho_Hans,60623,大事,1,0.03400204
sts,zho_Hans,60771,挂,2,0.06800408
sts,zho_Hans,61026,检,2,0.06800408
sts,zho_Hans,61480,赴,1,0.03400204
sts,zho_Hans,61486,默,1,0.03400204
sts,zho_Hans,62352,牧,1,0.03400204
sts,zho_Hans,62435,提供的,1,0.03400204
sts,zho_Hans,62532,促,2,0.06800408
sts,zho_Hans,62895,越南,8,0.27201632
sts,zho_Hans,62978,此前,1,0.03400204
sts,zho_Hans,63089,恒,1,0.03400204
sts,zho_Hans,63507,体现,2,0.06800408
sts,zho_Hans,63554,敏感,1,0.03400204
sts,zho_Hans,63868,屏,1,0.03400204
sts,zho_Hans,64218,谋,1,0.03400204
sts,zho_Hans,64295,荣,1,0.03400204
sts,zho_Hans,64901,夕,1,0.03400204
sts,zho_Hans,64913,鼓励,1,0.03400204
sts,zho_Hans,64916,湿,1,0.03400204
sts,zho_Hans,65503,梦想,1,0.03400204
sts,zho_Hans,65550,▁香港,1,0.03400204
sts,zho_Hans,65883,的支持,1,0.03400204
sts,zho_Hans,66253,担当,1,0.03400204
sts,zho_Hans,66294,病毒,2,0.06800408
sts,zho_Hans,66329,使命,5,0.17001020
sts,zho_Hans,66369,上下,1,0.03400204
sts,zho_Hans,66537,人工,1,0.03400204
sts,zho_Hans,66735,迈,1,0.03400204
sts,zho_Hans,66891,检测,2,0.06800408
sts,zho_Hans,66943,原则,1,0.03400204
sts,zho_Hans,66984,讯,1,0.03400204
sts,zho_Hans,67736,的历史,1,0.03400204
sts,zho_Hans,68269,熟悉,1,0.03400204
sts,zho_Hans,68290,队伍,1,0.03400204
sts,zho_Hans,68386,庆,10,0.34002040
sts,zho_Hans,68414,深度,1,0.03400204
sts,zho_Hans,68738,不出,1,0.03400204
sts,zho_Hans,68841,条例,3,0.10200612
sts,zho_Hans,68938,会上,1,0.03400204
sts,zho_Hans,68994,盟,1,0.03400204
sts,zho_Hans,69183,先进,1,0.03400204
sts,zho_Hans,69739,妮,1,0.03400204
sts,zho_Hans,69913,壮,2,0.06800408
sts,zho_Hans,69971,的内容,1,0.03400204
sts,zho_Hans,70260,很大的,1,0.03400204
sts,zho_Hans,70389,适,1,0.03400204
sts,zho_Hans,71124,众多,1,0.03400204
sts,zho_Hans,71355,两国,1,0.03400204
sts,zho_Hans,71657,引导,1,0.03400204
sts,zho_Hans,71698,加速,1,0.03400204
sts,zho_Hans,71814,全力,2,0.06800408
sts,zho_Hans,72923,社会主义,1,0.03400204
sts,zho_Hans,72976,主持,1,0.03400204
sts,zho_Hans,73352,三大,1,0.03400204
sts,zho_Hans,73613,坚,5,0.17001020
sts,zho_Hans,73698,新增,1,0.03400204
sts,zho_Hans,73760,各项,1,0.03400204
sts,zho_Hans,74171,迁,2,0.06800408
sts,zho_Hans,74823,展开,1,0.03400204
sts,zho_Hans,74846,农民,1,0.03400204
sts,zho_Hans,74998,四个,2,0.06800408
sts,zho_Hans,75228,放送,1,0.03400204
sts,zho_Hans,75699,欢,2,0.06800408
sts,zho_Hans,75817,国家的,2,0.06800408
sts,zho_Hans,75823,一批,1,0.03400204
sts,zho_Hans,75829,面向,1,0.03400204
sts,zho_Hans,75838,报名,1,0.03400204
sts,zho_Hans,75857,诊,3,0.10200612
sts,zho_Hans,76858,指示,2,0.06800408
sts,zho_Hans,77431,全省,1,0.03400204
sts,zho_Hans,78057,考察,5,0.17001020
sts,zho_Hans,78638,外部,1,0.03400204
sts,zho_Hans,79069,习,1,0.03400204
sts,zho_Hans,79293,是我们,1,0.03400204
sts,zho_Hans,79436,部长,2,0.06800408
sts,zho_Hans,79821,融入,1,0.03400204
sts,zho_Hans,80104,的日子,1,0.03400204
sts,zho_Hans,80329,年来,1,0.03400204
sts,zho_Hans,80492,应对,3,0.10200612
